"table_schema","table_name","ordinal_position","column_name","data_type","is_nullable"
msbf_m2,routing_outcome_definition,9,active_flag,boolean,NO
msbf_m2,routing_outcome_definition,10,row_hash,text,NO
msbf_m2,routing_outcome_definition,11,created_at,timestamp with time zone,NO
msbf_m2,strategy_campaign,1,module1_run_id,bigint,NO
msbf_m2,strategy_campaign,2,strategy_campaign_code,text,NO
msbf_m2,strategy_campaign,3,strategy_campaign_version,integer,NO
msbf_m2,strategy_campaign,4,strategy_campaign_name,text,NO
msbf_m2,strategy_campaign,5,strategy_type,text,NO
msbf_m2,strategy_campaign,6,policy_code,text,NO
msbf_m2,strategy_campaign,7,baseline_flag,boolean,NO
msbf_m2,strategy_campaign,8,campaign_status,text,NO
msbf_m2,strategy_campaign,9,effective_start_date,date,NO
msbf_m2,strategy_campaign,10,effective_end_date,date,YES
msbf_m2,strategy_campaign,11,description,text,NO
msbf_m2,strategy_campaign,12,source_g2_combined_hash,text,NO
msbf_m2,strategy_campaign,13,policy_configuration_hash,text,NO
msbf_m2,strategy_campaign,14,row_hash,text,NO
msbf_m2,strategy_campaign,15,created_at,timestamp with time zone,NO
msbf_m2,v_m2_1_eligibility_latest,1,module1_run_id,bigint,YES
msbf_m2,v_m2_1_eligibility_latest,2,contract_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,3,contract_version,integer,YES
msbf_m2,v_m2_1_eligibility_latest,4,schema_version,text,YES
msbf_m2,v_m2_1_eligibility_latest,5,methodology_version,text,YES
msbf_m2,v_m2_1_eligibility_latest,6,strategy_campaign_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,7,strategy_campaign_version,integer,YES
msbf_m2,v_m2_1_eligibility_latest,8,scenario_id,bigint,YES
msbf_m2,v_m2_1_eligibility_latest,9,scenario_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,10,merchant_application_id,text,YES
msbf_m2,v_m2_1_eligibility_latest,11,population_id,text,YES
msbf_m2,v_m2_1_eligibility_latest,12,merchant_id,text,YES
msbf_m2,v_m2_1_eligibility_latest,13,as_of_date,date,YES
msbf_m2,v_m2_1_eligibility_latest,14,final_route_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,15,final_route_rank,integer,YES
msbf_m2,v_m2_1_eligibility_latest,16,independent_route_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,17,independent_route_rank,integer,YES
msbf_m2,v_m2_1_eligibility_latest,18,baseline_route_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,19,baseline_route_rank,integer,YES
msbf_m2,v_m2_1_eligibility_latest,20,eligible_for_offer_design_flag,boolean,YES
msbf_m2,v_m2_1_eligibility_latest,21,hard_stop_flag,boolean,YES
msbf_m2,v_m2_1_eligibility_latest,22,stress_floor_applied_flag,boolean,YES
msbf_m2,v_m2_1_eligibility_latest,23,stress_worsening_flag,boolean,YES
msbf_m2,v_m2_1_eligibility_latest,24,pass_gate_count,integer,YES
msbf_m2,v_m2_1_eligibility_latest,25,review_gate_count,integer,YES
msbf_m2,v_m2_1_eligibility_latest,26,blocked_gate_count,integer,YES
msbf_m2,v_m2_1_eligibility_latest,27,fail_gate_count,integer,YES
msbf_m2,v_m2_1_eligibility_latest,28,primary_reason_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,29,secondary_reason_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,30,tertiary_reason_code,text,YES
msbf_m2,v_m2_1_eligibility_latest,31,reason_codes,jsonb,YES
msbf_m2,v_m2_1_eligibility_latest,32,routing_evidence_status,text,YES
msbf_m2,v_m2_1_eligibility_latest,33,source_m1_15_contract_row_hash,text,YES
msbf_m2,v_m2_1_eligibility_latest,34,source_m1_16_contract_row_hash,text,YES
msbf_m2,v_m2_1_eligibility_latest,35,source_g2_combined_hash,text,YES
msbf_m2,v_m2_1_eligibility_latest,36,policy_configuration_hash,text,YES
msbf_m2,v_m2_1_eligibility_latest,37,contract_row_hash,text,YES
msbf_m2,v_m2_1_eligibility_latest,38,created_at,timestamp with time zone,YES
msbf_m2,v_m2_1_gate_results,1,module1_run_id,bigint,YES
msbf_m2,v_m2_1_gate_results,2,strategy_campaign_code,text,YES
msbf_m2,v_m2_1_gate_results,3,strategy_campaign_version,integer,YES
msbf_m2,v_m2_1_gate_results,4,scenario_id,bigint,YES
msbf_m2,v_m2_1_gate_results,5,scenario_code,text,YES
msbf_m2,v_m2_1_gate_results,6,merchant_application_id,text,YES
msbf_m2,v_m2_1_gate_results,7,population_id,text,YES
msbf_m2,v_m2_1_gate_results,8,merchant_id,text,YES
msbf_m2,v_m2_1_gate_results,9,gate_code,text,YES
msbf_m2,v_m2_1_gate_results,10,gate_name,text,YES
msbf_m2,v_m2_1_gate_results,11,gate_category,text,YES
msbf_m2,v_m2_1_gate_results,12,decision_influence_code,text,YES
msbf_m2,v_m2_1_gate_results,13,gate_sequence,integer,YES
msbf_m2,v_m2_1_gate_results,14,gate_outcome,text,YES
msbf_m2,v_m2_1_gate_results,15,gate_outcome_rank,integer,YES
msbf_m2,v_m2_1_gate_results,16,hard_stop_flag,boolean,YES
msbf_m2,v_m2_1_gate_results,17,reason_code,text,YES
msbf_m2,v_m2_1_gate_results,18,observed_value_text,text,YES
msbf_m2,v_m2_1_gate_results,19,threshold_value_text,text,YES
msbf_m2,v_m2_1_gate_results,20,gate_evidence_status,text,YES
msbf_m2,v_m2_1_gate_results,21,row_hash,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,1,module1_run_id,bigint,YES
msbf_m2,v_m2_1_matched_scenario_comparison,2,strategy_campaign_code,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,3,merchant_application_id,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,4,population_id,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,5,merchant_id,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,6,baseline_scenario_id,bigint,YES
msbf_m2,v_m2_1_matched_scenario_comparison,7,baseline_route_code,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,8,baseline_route_rank,integer,YES
msbf_m2,v_m2_1_matched_scenario_comparison,9,baseline_primary_reason_code,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,10,stress_scenario_id,bigint,YES
msbf_m2,v_m2_1_matched_scenario_comparison,11,stress_route_code,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,12,stress_route_rank,integer,YES
msbf_m2,v_m2_1_matched_scenario_comparison,13,stress_primary_reason_code,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,14,route_rank_delta,integer,YES
msbf_m2,v_m2_1_matched_scenario_comparison,15,stress_floor_applied_flag,boolean,YES
msbf_m2,v_m2_1_matched_scenario_comparison,16,stress_worsening_flag,boolean,YES
msbf_m2,v_m2_1_matched_scenario_comparison,17,baseline_contract_row_hash,text,YES
msbf_m2,v_m2_1_matched_scenario_comparison,18,stress_contract_row_hash,text,YES
msbf_m2,v_m2_1_power_bi_routing,1,module1_run_id,bigint,YES
msbf_m2,v_m2_1_power_bi_routing,2,strategy_campaign_code,text,YES
msbf_m2,v_m2_1_power_bi_routing,3,scenario_id,bigint,YES
msbf_m2,v_m2_1_power_bi_routing,4,scenario_code,text,YES
msbf_m2,v_m2_1_power_bi_routing,5,merchant_application_id,text,YES
msbf_m2,v_m2_1_power_bi_routing,6,population_id,text,YES
msbf_m2,v_m2_1_power_bi_routing,7,merchant_id,text,YES
msbf_m2,v_m2_1_power_bi_routing,8,as_of_date,date,YES
msbf_m2,v_m2_1_power_bi_routing,9,final_route_code,text,YES
msbf_m2,v_m2_1_power_bi_routing,10,final_route_rank,integer,YES
msbf_m2,v_m2_1_power_bi_routing,11,eligible_for_offer_design_flag,boolean,YES
msbf_m2,v_m2_1_power_bi_routing,12,hard_stop_flag,boolean,YES
msbf_m2,v_m2_1_power_bi_routing,13,stress_floor_applied_flag,boolean,YES
msbf_m2,v_m2_1_power_bi_routing,14,stress_worsening_flag,boolean,YES
msbf_m2,v_m2_1_power_bi_routing,15,pass_gate_count,integer,YES
msbf_m2,v_m2_1_power_bi_routing,16,review_gate_count,integer,YES
msbf_m2,v_m2_1_power_bi_routing,17,blocked_gate_count,integer,YES
msbf_m2,v_m2_1_power_bi_routing,18,fail_gate_count,integer,YES
msbf_m2,v_m2_1_power_bi_routing,19,primary_reason_code,text,YES
msbf_m2,v_m2_1_power_bi_routing,20,secondary_reason_code,text,YES
msbf_m2,v_m2_1_power_bi_routing,21,tertiary_reason_code,text,YES
msbf_m2,v_m2_1_power_bi_routing,22,routing_evidence_status,text,YES
msbf_m2,v_m2_1_power_bi_routing,23,contract_row_hash,text,YES
msbf_ref,acceptance_gate_catalog,1,gate_id,text,NO
msbf_ref,acceptance_gate_catalog,2,gate_name,text,NO
msbf_ref,acceptance_gate_catalog,3,module_code,text,NO
msbf_ref,acceptance_gate_catalog,4,severity,text,NO
msbf_ref,acceptance_gate_catalog,5,active_flag,boolean,NO
msbf_ref,acceptance_gate_catalog,6,description,text,YES
